short_description,raw_path
minority_owned_Wholesale Trade_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Finance and Insurance_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Oil and Gas Extraction_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Retail Trade_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Utilities_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Wholesale Trade_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Public Administration_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Retail Trade_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Construction_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Transportation and Warehousing_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Utilities_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Construction_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Real Estate and Rental and Leasing_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Nonclassifiable Establishments_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Administrative and Support and Waste Management and Remediation Services_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Management of Companies and Enterprises_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Transportation and Warehousing_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Educational Services_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Information_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Transportation and Warehousing_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_number_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_number_business_by_minority.csv.xz
minority_owned_number_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_number_business_by_minority.csv.xz
Exit rate of non_minority_owned-owned businesses.,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_exit_by_minority.csv.xz
minority_owned_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_exit_by_minority.csv.xz
non_minority_owned_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_exit_by_minority.csv.xz
Exit rate of minority_owned-owned businesses.,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_exit_by_minority.csv.xz
Number of new businesses in Finance and Insurance (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Public Administration (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Management of Companies and Enterprises (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Health Care and Social Assistance (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Information (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Agriculture,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Forestry,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Fishing and Hunting_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Real Estate and Rental and Leasing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Finance and Insurance (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Other Services (except Public Administration) (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Utilities (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Arts,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Entertainment,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
and Recreation_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Transportation and Warehousing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Administrative and Support and Waste Management and Remediation Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Administrative and Support and Waste Management and Remediation Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Retail Trade (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Construction (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Construction (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Mining,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Quarrying,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
and Oil and Gas Extraction_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Educational Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Wholesale Trade (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Transportation and Warehousing (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Manufacturing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Retail Trade (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
and Oil and Gas Extraction_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Utilities (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Wholesale Trade (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Other Services (except Public Administration) (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Accommodation and Food Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
and Recreation_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Nonclassifiable Establishments (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Fishing and Hunting_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Accommodation and Food Services.,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Health Care and Social Assistance (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Real Estate and Rental and Leasing (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Information (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Manufacturing (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Professional,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Scientific,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
and Technical Services_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Public Administration (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Nonclassifiable Establishments (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
and Technical Services_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Management of Companies and Enterprises (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Number of new businesses in Educational Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_entry_by_industry.csv.xz
Total number of businesses in Transportation and Warehousing industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Utilities industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Mining,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Quarrying,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
and Oil and Gas Extraction_number_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Real Estate and Rental and Leasing industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Retail Trade industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Information industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Nonclassifiable Establishments industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Management of Companies and Enterprises industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Agriculture,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Forestry,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Fishing and Hunting_number_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Construction industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Administrative and Support and Waste Management and Remediation Services industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Arts,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Entertainment,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
and Recreation_number_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Public Administration industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Professional,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Scientific,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
and Technical Services_number_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Educational Services industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Wholesale Trade industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Other Services (except Public Administration) industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Accommodation and Food Services industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Manufacturing industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Health Care and Social Assistance industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Total number of businesses in Finance and Insurance industry (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_number_business_by_industry.csv.xz
Number of businesses leaving the Utilities industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Manufacturing industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Retail Trade industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Transportation and Warehousing industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Management of Companies and Enterprises industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Real Estate and Rental and Leasing industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Administrative and Support and Waste Management and Remediation Services industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Retail Trade industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Wholesale Trade industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Management of Companies and Enterprises industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Utilities industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Agriculture,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Forestry,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Fishing and Hunting_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Arts,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Entertainment,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
and Recreation_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Information industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Other Services (except Public Administration) industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Mining,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Quarrying,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
and Oil and Gas Extraction_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
and Oil and Gas Extraction_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Health Care and Social Assistance industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Nonclassifiable Establishments industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Accommodation and Food Services industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Health Care and Social Assistance industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Construction industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Administrative and Support and Waste Management and Remediation Services industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Other Services (except Public Administration) industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Fishing and Hunting_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Construction industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Educational Services industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Finance and Insurance industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Professional,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Scientific,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
and Technical Services_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
and Recreation_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Manufacturing industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Nonclassifiable Establishments industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Transportation and Warehousing - Exit rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving the Accommodation and Food Services industry (in percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Finance and Insurance industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
Number of businesses leaving Educational Services industry (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz
