"measure","path","repos","pattern","raw_path"
"Utilities_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Agriculture","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Forestry","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Fishing and Hunting_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Arts","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Entertainment","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"and Recreation_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Information_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Other Services (except Public Administration)_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Mining","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Quarrying","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"and Oil and Gas Extraction_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Mining","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Quarrying","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"and Oil and Gas Extraction_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Health Care and Social Assistance_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Nonclassifiable Establishments_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Accommodation and Food Services_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Health Care and Social Assistance_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Construction_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Administrative and Support and Waste Management and Remediation Services_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Other Services (except Public Administration)_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Agriculture","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Forestry","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Fishing and Hunting_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Construction_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Educational Services_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Finance and Insurance_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Professional","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Scientific","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"and Technical Services_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Arts","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Entertainment","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"and Recreation_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Manufacturing_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Nonclassifiable Establishments_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Transportation and Warehousing_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Accommodation and Food Services_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Finance and Insurance_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Educational Services_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Information_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Real Estate and Rental and Leasing_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Professional","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Scientific","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"and Technical Services_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Public Administration_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Wholesale Trade_exit_rate","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"Public Administration_exit_business","Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Industry/data/distribution/va059_bg_mi_20102020_exit_by_industry.csv.xz"
"fruit_treeNut_total_sales","Industry specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz"
"total_animal_expense","Industry specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz"
"total_commodity_sales","Industry specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz"
"total_calves_sales","Industry specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz"
"total_cropland_acres","Industry specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz"
"total_cropland_operations","Industry specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz"
"total_irrigatedCropland_acre","Industry specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz"
"total_animalProducts_sales","Industry specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz","sdc.business_climate","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate","https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Industry%20specific/Agriculture/data/distribution/va_ct_2017_industry_agriculture.csv.xz"
"mrfei","Food Access/Healthy Food Availability/data/distribution/ncr_cttrbgca_sdad_2023_mrfei.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Healthy Food Availability/data/distribution/ncr_cttrbgca_sdad_2023_mrfei.csv.xz"
"lentils_ecdf_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"pintobeans_ecdf_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"lentils_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"avocado_norm_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"jalapenos_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"legumes_ecdf_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"avocado_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"rice_ecdf_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"blackeyepeas_norm_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"crackers_ecdf_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"teff_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"nopalitos_norm_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"pasta_ecdf_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"basmati_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"crackers_norm_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"masa_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"salsa_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"legumes_norm_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"cheese_ecdf_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"cheese_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
"blackbeans_norm_idx","Food Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz","sdc.food","/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.food","https://github.com/uva-bi-sdad/sdc.food/raw/main/Food%20Access/Food Items/data/distribution/va_013_cabg_sdad_2021_latino_east_african_gravity_models.csv.xz"
